client_id,age,situation_familiale,nb_enfants,revenu_mensuel,patrimoine,anciennete_client,type_contrat,taux_endettement,montant_credit,duree_credit,historique_impayes,score_interne,defaut
312,42,Marié,1,3252.58,81880.36,25,CDI,33.96,14972.32,36,0,519,0
313,67,Célibataire,0,1109.29,56392.27,22,CDI,47.0,44518.18,180,0,714,0
314,40,Célibataire,1,2006.08,61867.12,10,Indépendant,32.07,25909.73,300,0,691,0
315,48,Marié,1,2151.31,27328.11,6,CDI,30.95,30507.39,60,0,890,0
316,47,Divorcé,0,3144.71,84431.99,25,CDI,20.33,32815.3,240,0,675,0
317,59,Veuf,1,1521.79,6816.19,29,CDD,53.07,23191.08,180,0,644,0
318,52,Célibataire,1,1802.75,74769.68,5,CDD,47.41,15964.87,48,0,896,0
319,24,Marié,1,2611.59,55269.42,13,CDI,4.1,17029.97,36,1,882,0
320,33,Marié,0,3131.42,21362.62,29,CDI,51.47,8148.75,36,2,478,0
321,43,Célibataire,1,2711.41,23088.08,28,CDI,21.54,5182.84,120,0,900,0
322,65,Célibataire,3,1593.83,58587.41,19,CDI,46.41,13573.92,60,1,681,0
323,74,Marié,1,2606.54,40040.62,7,CDI,36.2,15181.82,300,1,352,0
324,69,Divorcé,1,1814.99,32824.58,25,Indépendant,44.87,11020.05,60,0,454,0
325,66,Marié,1,1557.08,66788.81,10,CDI,43.8,4758.84,24,1,381,0
326,19,Marié,4,2908.13,0.0,1,Indépendant,37.05,29658.73,36,0,730,0
327,18,Marié,1,3046.35,53685.33,6,CDI,40.8,45427.5,240,0,539,1
328,65,Célibataire,0,2486.38,35053.09,16,CDI,17.68,49832.36,120,0,442,0
329,29,Marié,0,3011.09,852.34,23,CDD,77.34,29870.64,240,0,411,0
330,22,Marié,5,3269.93,36493.1,29,CDI,19.59,1000.0,300,0,559,0
331,54,Célibataire,3,800.0,0.0,4,CDI,36.21,47490.3,300,0,463,0
332,49,Divorcé,0,2910.59,97276.39,5,CDI,31.5,28943.05,240,0,305,0
333,72,Célibataire,1,4048.66,78829.05,21,Indépendant,36.11,34227.6,240,1,449,0
334,26,Veuf,1,2215.77,83104.81,16,CDI,14.36,40501.73,120,0,751,0
335,58,Célibataire,1,4037.15,70458.78,22,Retraité,30.38,42753.22,300,0,871,0
336,52,Célibataire,1,2815.37,0.0,14,CDI,17.86,21448.45,180,0,394,0
337,36,Célibataire,0,2579.65,2898.83,2,Retraité,5.07,7013.14,120,1,837,0
338,65,Marié,1,2766.33,85745.39,17,CDI,23.58,39045.9,240,0,310,0
339,33,Célibataire,1,978.65,128889.4,14,CDD,56.99,1000.0,180,0,761,1
340,20,Marié,2,4171.57,65018.37,22,CDD,21.91,6009.0,60,0,861,1
341,37,Marié,1,2002.95,105589.74,25,CDI,36.61,47466.47,48,2,501,0
342,41,Marié,1,1301.83,17449.16,24,CDD,37.91,9996.44,36,0,751,0
343,71,Célibataire,0,1966.35,25046.23,3,CDI,43.39,45122.32,300,1,728,0
344,73,Marié,2,2523.06,76781.49,22,CDI,32.86,8992.06,24,0,678,0
345,50,Célibataire,2,3629.43,17986.99,20,CDI,42.98,1000.0,180,2,882,0
346,41,Marié,1,2424.54,0.0,9,CDI,37.44,23814.89,60,2,516,0
347,69,Célibataire,2,2178.8,79975.31,25,CDI,53.99,32403.29,60,1,492,0
348,28,Divorcé,3,2194.59,21252.13,10,CDD,17.69,13091.62,36,1,699,0
349,66,Marié,2,1143.99,0.0,22,CDI,44.82,25878.29,36,2,729,0
350,25,Marié,3,1973.1,96422.78,0,Indépendant,35.37,25146.96,60,1,430,0
351,53,Marié,3,1909.73,70196.58,26,CDI,22.46,24653.91,180,0,460,0
352,55,Célibataire,1,2750.06,77909.11,28,CDI,29.77,63867.55,48,0,370,0
353,57,Célibataire,0,800.0,80365.28,9,CDI,56.72,10679.46,120,1,541,0
354,37,Divorcé,2,2058.53,88818.01,24,Retraité,29.06,25931.83,300,2,422,0
355,52,Divorcé,1,3807.65,70125.75,21,CDI,44.19,10779.69,60,1,826,1
356,65,Célibataire,0,2919.95,0.0,14,CDI,34.33,3457.5,240,0,755,0
357,42,Marié,0,3440.0,6552.3,7,CDI,50.64,18389.13,24,0,580,0
358,52,Marié,1,2106.92,90272.09,8,CDI,28.06,1000.0,60,1,300,0
359,42,Marié,0,4166.1,72970.73,0,Retraité,45.87,26906.1,120,1,491,0
360,46,Célibataire,1,3296.96,44774.77,20,CDI,25.47,26218.47,48,0,537,0
361,35,Célibataire,3,2568.45,0.0,11,Retraité,33.78,12024.02,60,1,827,0
362,63,Célibataire,2,3146.18,16414.9,15,Retraité,12.51,16721.32,60,1,483,0
363,35,Marié,0,1264.3,37800.88,6,CDD,15.66,38944.87,120,0,439,0
364,19,Marié,1,1243.39,19798.92,11,CDI,30.73,15798.23,48,1,644,1
365,71,Marié,2,3307.04,8111.35,11,CDI,28.59,4716.51,60,0,770,0
366,52,Divorcé,0,3633.81,63335.08,10,Indépendant,5.94,10467.52,300,0,435,0
367,33,Marié,2,1580.2,108737.27,15,CDI,33.95,35854.53,48,0,371,0
368,58,Divorcé,2,3354.54,75639.94,7,Retraité,32.65,46982.01,180,1,389,0
369,53,Marié,0,3034.74,31024.04,18,CDI,16.48,22695.59,240,0,749,0
370,50,Célibataire,0,1705.09,47344.22,7,CDI,45.39,23684.64,120,0,884,0
371,21,Divorcé,2,1506.46,74609.28,4,Retraité,30.91,16865.53,180,0,555,0
372,50,Marié,1,1778.66,26133.01,16,CDD,15.7,16072.73,300,0,596,0
373,31,Célibataire,2,2011.28,58549.47,15,CDD,41.81,4928.53,60,0,831,0
374,38,Célibataire,0,2103.31,35760.54,3,CDI,0.98,20206.03,48,1,770,0
375,65,Célibataire,0,907.85,34867.45,17,Indépendant,5.41,15680.96,60,0,889,0
376,37,Marié,1,2012.57,0.0,11,CDI,9.23,1000.0,120,2,529,0
377,73,Divorcé,2,2817.92,51775.32,20,Indépendant,33.87,23854.93,36,0,410,1
378,25,Divorcé,1,3162.05,66351.55,3,Indépendant,39.51,2197.28,24,1,679,0
379,24,Divorcé,0,1909.37,83739.06,17,CDI,17.41,1000.0,36,1,735,0
380,20,Célibataire,1,3994.27,0.0,6,CDI,35.83,17909.87,36,0,793,0
381,34,Célibataire,2,2520.19,88120.97,1,CDI,50.74,9750.11,12,1,493,0
382,50,Célibataire,1,5035.52,79090.34,1,CDI,21.29,11176.88,120,3,336,0
383,65,Divorcé,1,1753.26,108898.73,12,CDI,9.15,31689.52,120,1,394,0
384,29,Célibataire,0,2861.75,35440.8,3,CDI,65.21,1000.0,60,1,363,0
385,68,Marié,2,2412.35,52748.24,4,CDD,33.35,41610.98,36,0,763,0
386,39,Marié,1,1832.6,8982.74,29,Indépendant,12.04,26413.08,240,1,456,0
387,72,Marié,3,3361.59,47523.08,25,CDI,22.33,36287.34,180,0,792,0
388,39,Célibataire,0,3262.75,37365.16,11,CDD,0.0,4727.22,36,0,434,0
389,63,Veuf,0,2243.53,56081.38,10,CDI,14.08,50905.31,120,3,664,0
390,47,Veuf,1,2818.44,48279.96,28,CDD,32.05,13437.44,12,0,853,0
391,55,Célibataire,1,2759.75,82463.51,2,CDD,34.18,15452.6,60,2,445,0
392,55,Marié,1,2238.68,41853.95,29,Indépendant,4.11,24373.25,180,1,344,0
393,62,Veuf,2,1744.17,100923.99,10,CDD,36.64,21665.96,120,1,824,0
394,68,Célibataire,1,2498.19,0.0,8,CDI,24.0,27455.84,24,0,591,0
395,71,Marié,1,2309.3,101723.38,25,Indépendant,35.15,23000.26,180,0,790,0
396,25,Célibataire,2,1438.56,0.0,21,CDI,51.42,1000.0,24,0,365,0
397,44,Marié,0,3157.66,82894.84,26,Indépendant,41.69,31476.55,60,1,844,0
398,44,Célibataire,1,2544.83,77024.75,7,Retraité,29.86,28455.6,120,0,641,0
399,51,Marié,1,2364.17,7089.91,20,CDI,24.66,4060.53,180,0,345,0
400,38,Célibataire,2,1008.86,98937.63,7,CDI,16.23,1000.0,300,0,834,0
401,47,Marié,0,2817.09,2594.91,9,CDI,9.91,25897.99,60,0,656,0
402,50,Veuf,1,1011.72,0.0,5,CDI,17.18,25523.26,120,0,539,0
403,45,Marié,2,2641.08,32074.63,22,CDI,41.58,36863.4,120,0,450,0
404,64,Marié,1,3352.35,33995.37,17,Indépendant,26.09,37220.74,24,0,736,0
405,50,Marié,1,4162.17,25766.56,5,Indépendant,4.47,48281.56,180,0,499,0
406,22,Célibataire,2,2566.92,52803.3,20,CDD,20.89,11532.52,120,1,764,0
407,65,Célibataire,0,4258.34,64814.16,11,CDI,48.05,4238.52,120,1,781,0
408,36,Divorcé,1,3232.69,46788.71,15,Retraité,24.84,1000.0,60,0,450,0
409,21,Célibataire,0,2972.43,3473.83,23,CDD,8.31,8937.86,240,0,348,0
410,52,Célibataire,0,3615.9,15897.13,20,CDI,34.69,34826.08,120,1,711,0
411,66,Marié,1,3839.07,134307.42,15,Indépendant,32.5,1000.0,60,1,826,0
412,34,Célibataire,3,3323.46,7986.8,22,CDD,19.9,1000.0,60,1,704,0
413,61,Célibataire,2,2358.91,9498.11,3,CDD,34.82,8212.19,60,1,689,0
414,45,Veuf,1,1963.68,0.0,17,Retraité,34.32,23159.4,120,2,691,1
415,47,Divorcé,0,1209.06,88805.68,28,Indépendant,30.82,30929.26,180,1,332,0
416,46,Marié,1,2668.07,88411.38,26,CDI,49.8,19353.7,60,1,448,0
417,63,Veuf,0,3681.32,65884.35,12,CDI,33.94,7812.72,180,1,640,0
418,70,Marié,2,1538.29,101469.52,2,CDI,28.99,32778.59,240,1,629,0
419,23,Marié,2,1423.41,21079.6,26,CDI,31.97,14013.42,60,1,623,0
420,52,Célibataire,2,4297.93,3822.46,25,CDI,33.3,1000.0,48,0,521,0
421,58,Célibataire,2,2243.81,61035.6,11,CDI,36.21,31161.19,240,0,327,0
422,54,Marié,1,800.0,68919.57,19,CDI,29.08,30621.27,24,2,521,0
423,41,Divorcé,2,1043.55,57616.37,18,CDI,52.23,35527.82,60,0,642,0
424,46,Marié,0,2942.66,37628.06,22,Indépendant,14.81,5834.35,180,0,766,0
425,66,Célibataire,0,2023.93,91117.52,27,Indépendant,42.51,25518.95,12,1,405,0
426,63,Célibataire,1,2978.45,48255.31,4,CDI,22.34,38619.28,120,0,652,0
427,70,Marié,1,2278.29,60121.62,18,CDI,30.43,38963.12,180,0,452,0
428,48,Célibataire,1,2711.28,48847.64,18,Indépendant,47.17,12189.6,48,0,832,0
429,52,Marié,2,4267.29,30305.56,24,CDI,39.35,2318.23,60,2,827,0
430,50,Célibataire,2,2313.4,7478.26,28,CDI,31.3,1327.96,12,0,557,0
431,69,Célibataire,0,3677.46,66862.86,11,Indépendant,28.62,1000.0,120,0,602,1
432,38,Marié,0,2613.48,0.0,27,CDD,12.79,20508.53,24,0,464,0
433,49,Marié,2,1349.32,24616.13,24,CDI,50.12,1000.0,12,0,694,0
434,40,Célibataire,1,4476.37,29991.67,4,CDI,31.81,37416.82,36,0,412,0
435,50,Célibataire,2,4622.36,1468.81,1,CDI,37.49,1000.0,60,0,852,0
436,20,Marié,2,2346.86,38309.98,25,CDD,50.39,21719.77,180,0,864,0
437,35,Célibataire,0,2651.81,67860.99,15,CDD,25.42,1000.0,120,0,618,0
438,42,Marié,1,3739.55,55135.08,20,CDI,13.2,31221.44,60,1,646,0
439,59,Veuf,0,2315.18,27018.89,3,CDI,19.59,43767.83,60,1,844,0
440,48,Célibataire,3,3466.48,74736.83,21,CDD,12.88,34883.05,120,0,819,0
441,71,Divorcé,2,1686.2,60544.38,14,CDI,55.61,34100.41,180,0,755,0
442,75,Célibataire,0,4333.04,4197.71,9,Retraité,23.06,33288.01,180,0,300,0
443,20,Marié,0,2863.45,18952.38,21,CDI,1.72,37305.66,36,0,616,0
444,57,Célibataire,1,3250.78,0.0,5,CDI,8.92,13572.02,24,0,778,0
445,63,Veuf,0,3856.5,36028.83,6,CDI,61.21,1000.0,120,3,686,0
446,41,Célibataire,1,3318.72,23247.86,1,Indépendant,34.23,23533.26,60,0,768,0
447,67,Célibataire,0,2449.34,40843.28,3,CDD,43.42,17392.04,240,1,752,0
448,49,Veuf,2,4220.5,127371.42,14,Indépendant,10.74,31328.31,12,0,471,0
449,64,Marié,3,3335.12,0.0,12,CDI,46.12,36141.71,180,2,323,0
450,39,Marié,0,2335.35,0.0,8,CDD,10.86,26954.81,300,0,523,0
451,40,Célibataire,1,996.8,109813.86,4,CDI,26.34,1000.0,240,0,451,0
452,19,Marié,2,2485.44,71078.32,16,CDD,34.42,1000.0,180,0,564,0
453,44,Célibataire,0,1970.46,89040.85,5,CDI,30.29,19216.78,12,1,540,0
454,59,Célibataire,3,2524.57,36204.05,13,CDI,32.9,30181.79,240,0,534,0
455,19,Marié,0,1858.34,77540.97,4,Retraité,18.24,7905.15,120,0,555,0
456,43,Célibataire,2,2884.15,44957.05,1,CDD,26.73,14385.9,120,1,792,0
457,34,Veuf,1,2050.92,84671.6,13,Indépendant,13.76,34570.31,60,1,851,0
458,57,Divorcé,1,3927.06,90698.82,18,CDI,50.96,19177.36,240,0,713,0
459,50,Marié,1,3113.9,86941.17,18,CDI,28.22,40307.06,120,0,469,0
460,26,Marié,1,2034.56,23820.71,27,Indépendant,14.23,19091.95,120,0,568,0
461,60,Marié,0,2509.07,53693.42,22,CDI,56.54,14257.58,48,1,832,0
462,71,Célibataire,1,3008.78,11659.67,12,CDI,22.89,1000.0,120,0,634,0
463,65,Marié,2,997.25,72121.11,20,CDI,41.37,2843.93,48,1,869,1
464,56,Célibataire,4,2968.32,63573.81,11,CDI,22.32,9670.86,36,2,803,0
465,46,Célibataire,3,800.0,0.0,27,Retraité,31.21,47881.48,120,0,712,0
466,59,Marié,0,4035.05,68364.71,24,CDI,40.21,56285.88,180,0,386,0
467,72,Marié,2,2127.0,67438.73,0,Retraité,26.79,14854.11,240,0,540,0
468,43,Divorcé,1,3548.94,72702.03,2,Retraité,37.85,38720.05,240,1,718,0
469,52,Célibataire,0,1355.11,51853.82,9,CDI,47.22,30369.74,240,1,667,0
470,67,Marié,2,3074.42,72592.95,7,Retraité,15.92,12168.88,300,0,326,0
471,42,Célibataire,2,1326.98,62573.39,12,CDD,4.39,5234.34,180,0,359,0
472,41,Marié,1,2205.92,14370.12,18,Indépendant,23.64,26422.32,36,0,653,0
473,30,Marié,0,3467.75,75244.58,2,Indépendant,43.44,1000.0,120,0,667,0
474,75,Marié,0,3116.96,11888.1,23,CDI,22.3,55153.66,120,0,357,0
475,24,Célibataire,3,3065.53,7269.57,25,Indépendant,47.49,24841.26,36,0,562,0
476,74,Célibataire,1,2146.22,58454.12,2,CDI,38.82,36468.12,180,0,887,0
477,53,Célibataire,1,1454.41,0.0,26,CDD,39.81,17277.98,60,2,731,0
478,62,Marié,1,3281.13,23298.59,17,CDI,28.05,41732.06,24,0,595,0
479,37,Divorcé,0,1579.92,37466.81,2,CDD,20.42,38578.54,240,1,887,0
480,18,Célibataire,1,1877.82,102982.1,28,CDI,26.96,25855.94,36,3,618,1
481,25,Marié,2,3927.36,41381.07,11,CDI,30.24,1000.0,36,1,576,0
482,63,Divorcé,2,3078.32,127038.05,1,CDD,29.85,2194.16,48,2,348,0
483,33,Marié,1,1136.43,0.0,29,CDI,31.48,28407.49,180,1,378,0
484,31,Marié,0,2489.14,68868.51,7,CDD,25.28,38514.49,180,1,587,0
485,29,Marié,0,2341.96,75968.1,27,Indépendant,24.18,30929.12,24,0,369,0
486,68,Célibataire,1,2125.36,13190.89,20,CDI,46.75,30489.29,120,0,588,1
487,40,Célibataire,0,2155.78,46398.04,13,CDD,16.09,35262.79,120,0,382,0
488,32,Célibataire,1,3808.53,45801.59,18,CDD,27.05,26049.92,120,1,797,0
489,45,Veuf,1,4494.53,93476.85,10,Indépendant,52.94,28336.43,120,0,457,0
490,51,Divorcé,0,2457.5,0.0,15,CDD,27.94,44365.25,60,1,326,0
491,19,Marié,1,2663.82,125166.07,13,CDI,43.14,19799.07,60,0,581,0
492,49,Célibataire,1,1135.84,0.0,7,CDI,21.97,44176.11,240,1,898,0
493,40,Marié,5,4194.66,66950.78,29,Retraité,14.78,1000.0,300,0,303,0
494,39,Célibataire,2,1841.39,15057.04,23,CDI,56.94,17076.3,36,2,704,0
495,68,Célibataire,2,2077.04,69079.73,26,CDI,14.91,12947.06,300,0,666,0
496,42,Marié,0,3290.48,23550.17,19,Retraité,30.18,32200.98,36,0,311,0
497,75,Veuf,0,2780.88,103841.04,13,CDI,53.23,7947.44,180,0,625,0
498,39,Divorcé,0,3049.36,54021.53,24,CDI,12.82,9313.78,36,1,395,0
499,75,Marié,0,3179.44,33222.92,11,Retraité,39.75,3609.47,120,0,530,0
500,75,Célibataire,1,2491.8,5157.45,16,CDD,37.92,28753.72,120,1,481,0
501,39,Célibataire,1,3382.92,65515.0,22,CDI,30.14,26042.09,300,1,839,1
502,66,Célibataire,0,800.0,68014.32,11,CDI,56.83,31212.39,120,0,501,0
503,69,Marié,2,4135.64,35479.81,20,CDI,34.05,13393.37,120,1,416,0
504,59,Marié,1,2318.32,51175.43,11,CDI,31.79,25330.98,180,0,639,0
505,23,Célibataire,0,3373.2,61300.59,11,CDI,17.44,9729.81,180,1,611,1
506,32,Marié,1,2992.67,75645.46,6,CDI,29.14,24585.67,120,1,897,0
507,71,Célibataire,2,800.0,10067.01,9,CDI,39.17,41053.49,180,0,803,0
508,60,Célibataire,0,2718.41,31576.03,29,Retraité,42.79,18067.62,180,0,853,0
509,54,Marié,1,800.0,74439.68,15,Retraité,40.79,13491.1,60,0,645,0
510,50,Célibataire,0,2994.06,45763.8,26,CDI,5.17,17954.57,36,0,883,1
511,25,Marié,1,2717.34,0.0,23,CDI,29.42,25285.42,240,0,581,0
512,70,Divorcé,0,1220.69,113688.03,2,Retraité,18.15,29730.44,12,0,474,0
513,61,Marié,2,2688.35,83858.51,29,CDI,8.1,19154.3,48,1,723,0
514,61,Célibataire,1,2024.88,0.0,2,CDD,21.13,17760.33,120,0,695,0
515,22,Célibataire,1,2336.32,23732.14,0,Indépendant,23.53,34118.93,180,0,875,0
516,56,Marié,3,800.0,112904.7,4,CDI,15.67,15110.49,48,1,692,0
517,21,Célibataire,4,1261.84,68224.13,7,CDI,30.35,21744.59,120,0,521,0
518,23,Célibataire,1,1712.96,0.0,16,Indépendant,41.07,17323.54,60,0,720,0
519,62,Marié,2,1362.99,0.0,15,Indépendant,37.33,18891.95,12,0,445,0
520,49,Marié,0,1974.57,0.0,15,CDI,23.47,24592.1,180,0,595,0
521,69,Marié,0,1827.79,30377.12,17,Indépendant,42.47,24401.26,120,0,590,0
522,47,Célibataire,3,2801.71,76754.33,17,Indépendant,20.5,14315.57,24,1,800,0
523,64,Marié,2,800.0,0.0,13,CDI,53.67,31319.27,240,1,744,0
524,52,Célibataire,2,4492.48,72791.38,11,CDI,33.1,15776.95,36,0,439,0
525,72,Célibataire,0,1884.78,14859.7,9,CDI,42.99,16594.52,180,0,358,0
526,57,Marié,3,2193.6,0.0,1,Indépendant,23.03,30739.07,60,0,419,0
527,69,Marié,2,3094.64,36074.97,20,CDI,26.44,28825.19,48,2,464,0
528,33,Divorcé,2,4238.91,128947.68,25,CDI,31.51,22080.78,120,0,594,0
529,30,Marié,3,1910.88,103740.88,22,CDI,28.24,21544.3,60,1,457,0
530,67,Divorcé,3,3189.36,30037.73,27,CDI,24.19,17659.07,240,0,878,0
531,59,Divorcé,0,1829.06,58291.95,2,Retraité,10.21,18851.12,120,0,413,0
532,47,Marié,4,3440.25,26725.56,0,Indépendant,21.0,10804.86,180,1,627,0
533,36,Marié,1,3197.14,0.0,8,CDI,13.42,63962.27,12,2,864,0
534,34,Marié,2,1434.04,25639.35,24,Indépendant,4.38,31088.97,60,2,583,0
535,73,Veuf,2,3079.03,75541.81,3,CDI,32.94,14142.16,60,0,786,0
536,36,Marié,0,1072.72,2928.92,20,CDD,18.51,26966.33,36,0,866,0
537,45,Célibataire,1,1758.57,92834.76,15,Indépendant,48.41,1000.0,300,0,492,0
538,75,Marié,0,1160.58,94572.05,3,CDI,19.26,13377.57,120,0,892,0
539,72,Célibataire,0,2500.93,31958.69,23,Indépendant,16.92,40130.46,60,0,570,0
540,43,Marié,1,3498.35,54443.37,16,CDD,45.46,51282.15,60,0,823,0
541,54,Célibataire,0,1257.41,102077.39,14,CDD,38.68,11443.76,120,0,616,0
542,43,Marié,0,2900.91,64520.74,3,CDI,44.76,27628.66,12,0,446,1
543,70,Divorcé,1,2258.1,108365.43,3,Indépendant,26.17,12272.59,180,2,900,0
544,40,Célibataire,0,1473.27,0.0,11,Indépendant,5.6,36123.93,180,0,550,1
545,26,Célibataire,2,2077.99,26729.53,2,CDI,39.26,1000.0,180,0,677,0
546,29,Célibataire,1,3078.89,36890.78,19,CDD,43.53,25600.06,60,0,600,0
547,70,Marié,0,3440.23,99747.76,22,CDD,25.62,1003.01,24,0,406,0
548,18,Célibataire,3,2807.5,50035.83,4,Indépendant,54.0,18718.28,12,1,823,0
549,75,Célibataire,2,2462.95,20481.33,18,CDI,38.1,16230.94,60,2,371,0
550,75,Célibataire,1,2522.92,45554.43,29,CDD,30.2,21535.99,240,0,523,0
551,18,Marié,2,1768.35,70798.74,5,CDI,39.01,41800.82,60,1,641,0
552,64,Célibataire,2,2596.89,37379.94,27,CDI,16.82,28776.52,240,2,313,0
553,51,Marié,3,1029.78,83525.89,25,CDI,31.8,21585.38,120,0,578,1
554,49,Célibataire,1,2381.41,54657.53,8,CDI,9.98,21905.04,120,3,761,0
555,71,Marié,1,4199.33,37913.75,2,CDI,32.59,23706.24,180,0,540,0
556,65,Célibataire,1,2061.05,97161.1,1,Indépendant,32.7,32773.9,48,0,507,0
557,42,Marié,0,3621.19,107549.38,24,Indépendant,33.15,26960.12,120,0,420,0
558,57,Célibataire,1,3170.93,96740.87,20,CDI,27.7,40780.05,24,0,679,0
559,62,Marié,3,3937.83,17743.76,9,CDI,15.58,6257.91,300,0,772,0
560,70,Divorcé,0,800.0,97659.65,4,Indépendant,60.55,18616.41,300,0,480,0
561,18,Divorcé,0,2677.06,90064.55,28,CDI,15.69,19560.31,120,0,441,0
562,33,Marié,2,3088.05,4200.66,6,CDD,12.89,16679.26,240,1,783,0
563,56,Marié,3,3298.38,36607.37,14,CDI,28.56,20375.62,180,0,366,0
564,22,Marié,1,3701.28,99781.89,1,Retraité,28.07,26908.36,120,1,785,0
565,39,Marié,1,3196.41,88215.9,9,CDD,32.99,6114.39,120,0,866,0
566,46,Célibataire,0,2736.58,28994.6,10,CDI,40.96,1000.0,180,1,597,0
567,72,Marié,1,1541.23,6484.61,20,CDI,15.43,26065.11,60,2,385,0
568,20,Marié,2,800.0,101998.89,23,CDI,49.71,8602.28,60,1,644,0
569,29,Célibataire,1,3839.32,72501.63,7,CDD,25.06,2313.43,180,0,454,0
570,43,Célibataire,1,1892.71,51448.45,25,CDI,6.57,17529.61,36,0,388,0
571,33,Célibataire,1,2149.75,17928.32,22,CDI,36.76,45605.25,48,0,648,0
572,68,Marié,2,3405.56,78791.88,20,CDI,27.58,43720.66,120,0,404,0
573,54,Célibataire,0,2480.93,8566.46,11,CDI,32.27,17598.03,60,1,318,0
574,39,Célibataire,1,1342.73,13827.38,3,CDI,42.95,1000.0,36,0,678,0
575,74,Célibataire,2,800.0,66068.4,27,Retraité,49.04,35282.44,300,0,869,0
576,46,Marié,0,2141.5,89580.27,28,CDI,16.58,50480.68,60,1,561,1
577,31,Marié,2,2595.92,55700.93,12,Indépendant,0.0,46429.29,300,0,343,0
578,45,Célibataire,1,3296.22,35505.28,17,CDI,24.63,20201.35,60,1,812,0
579,22,Célibataire,0,2375.09,85475.84,17,CDI,21.15,28224.35,180,0,524,1
580,64,Célibataire,1,2520.0,3791.72,26,Indépendant,26.47,27465.18,180,0,765,0
581,66,Divorcé,1,1180.13,11972.81,2,CDI,6.55,23572.83,60,0,478,0
582,47,Marié,2,3541.32,93463.54,2,CDD,23.93,10856.94,24,1,874,0
583,63,Marié,1,5513.09,2720.6,6,CDD,18.48,5448.18,36,0,656,0
584,69,Célibataire,1,3801.19,0.0,21,CDD,14.55,34254.56,12,0,328,0
585,22,Marié,1,3710.71,10508.62,16,CDD,4.38,23654.11,120,0,379,0
586,29,Marié,0,2845.11,93503.37,27,CDD,23.34,27852.85,24,0,827,0
587,33,Célibataire,0,1454.9,85736.69,28,CDI,47.3,14222.63,48,0,729,0
588,43,Célibataire,1,1638.23,0.0,5,CDD,24.52,11127.75,36,0,409,1
589,43,Célibataire,1,3158.65,17189.19,15,CDI,1.68,1000.0,120,0,342,0
590,65,Marié,2,3390.8,0.0,27,CDI,54.31,1000.0,180,1,634,0
591,38,Divorcé,1,1560.87,75462.05,4,Indépendant,3.3,35066.0,60,2,847,0
592,56,Marié,0,2954.57,1073.37,21,CDD,28.32,47688.25,300,2,826,0
593,53,Marié,2,2613.12,68031.31,23,Retraité,20.5,21264.77,48,0,762,0
594,50,Célibataire,3,2995.15,41729.98,16,CDI,20.42,21272.41,300,1,337,0
595,47,Marié,1,2857.75,53754.26,28,Retraité,21.52,9638.58,120,0,772,0
596,54,Marié,2,2909.29,0.0,10,CDD,38.26,3972.71,240,0,804,0
597,40,Célibataire,0,800.0,85696.98,21,CDI,28.41,10826.69,36,3,452,0
598,75,Divorcé,3,4323.87,111859.47,11,Indépendant,42.91,42913.31,300,0,317,0
599,27,Célibataire,0,3915.35,109212.77,11,Retraité,64.73,52430.3,180,2,815,0
600,71,Célibataire,0,2485.04,52563.73,3,Indépendant,40.47,2406.68,120,0,450,0
601,22,Marié,1,1319.9,0.0,8,CDI,39.59,31649.39,12,0,452,0
602,53,Marié,1,3063.22,35505.15,13,CDI,25.3,40189.52,12,1,457,1
603,51,Marié,3,1038.07,60738.58,11,CDI,42.58,13704.98,36,1,522,0
604,69,Célibataire,1,4176.95,55368.24,9,Indépendant,33.41,23473.72,60,0,513,0
605,48,Marié,0,2338.58,0.0,7,Indépendant,21.46,8070.89,48,0,505,0
606,27,Marié,1,1903.58,78451.18,22,CDD,30.14,37337.2,180,1,412,0
607,75,Marié,0,3083.64,80843.32,2,CDD,22.94,30319.6,180,0,473,0
608,36,Veuf,1,2030.45,80947.42,26,CDD,40.5,1000.0,240,0,337,1
609,75,Marié,1,2219.98,21317.38,12,CDI,8.51,16364.19,60,0,892,0
610,49,Célibataire,1,1706.41,0.0,15,CDD,28.88,14388.17,180,0,357,0
611,18,Marié,3,3125.09,30447.79,24,Retraité,41.96,42126.35,180,0,599,0
612,73,Célibataire,2,2807.5,97162.48,12,CDD,47.61,24175.69,300,0,400,0
613,22,Célibataire,2,3550.35,11267.61,12,Indépendant,25.99,16871.44,180,2,844,0
614,62,Marié,1,874.89,15272.62,18,CDI,41.15,35694.65,240,1,550,0
615,21,Veuf,0,1282.82,7570.07,21,CDI,46.74,1000.0,60,0,878,0
616,33,Célibataire,3,1982.39,33198.1,29,CDI,27.6,1000.0,120,0,554,0
617,41,Marié,3,3611.24,66597.03,17,CDI,50.94,43959.51,120,1,772,1
618,33,Célibataire,1,1074.93,77087.01,7,CDI,24.53,14167.4,120,1,667,0
619,72,Marié,0,1650.43,0.0,0,CDD,10.28,9943.12,300,0,308,0
620,19,Marié,2,3920.43,90480.14,16,Indépendant,18.72,15443.88,60,1,405,0
621,66,Marié,2,3029.69,96112.78,23,Indépendant,27.94,50433.45,240,0,579,0
622,45,Célibataire,1,3580.34,38570.6,8,CDI,41.74,36364.52,24,1,724,0
623,49,Marié,5,2408.92,0.0,9,CDI,9.23,1000.0,60,2,840,0
624,44,Veuf,0,4268.31,100271.95,8,CDI,30.34,22626.23,24,0,386,0
